business,pickup_location,dropoff_location,trip_length,request_to_pickup,total_ride_time,on_scene_to_pickup,on_scene_to_dropoff,time_of_day,date,passenger_fare,driver_total_pay,rideshare_profit,hourly_rate,dollars_per_mile
Uber,230,138,10.27,336.0,1919.0,188.0,2107.0,morning,1672617600,101.19,76.35,34.26,130.45,7.43
Uber,77,80,4.32,395.0,1530.0,62.0,1592.0,afternoon,1672617600,23.33,18.53,4.8,41.9,4.29
Uber,79,164,2.2,296.0,937.0,121.0,1058.0,morning,1672704000,25.27,21.18,8.38,72.07,9.63
Uber,170,100,0.62,682.0,337.0,122.0,459.0,morning,1672704000,11.88,6.24,5.64,48.94,10.06
Uber,90,43,3.64,126.0,1981.0,11.0,1992.0,morning,1672704000,36.04,21.72,14.32,39.25,5.97
Uber,143,239,1.28,224.0,740.0,121.0,861.0,morning,1672790400,15.05,8.02,7.03,33.53,6.27
Uber,181,265,6.88,217.0,1911.0,9.0,1920.0,morning,1672790400,68.45,33.13,41.71,62.12,4.82
Uber,216,76,3.81,158.0,927.0,15.0,942.0,afternoon,1672790400,17.44,12.98,4.46,49.61,3.41
Uber,226,7,1.81,123.0,906.0,4.0,910.0,afternoon,1672790400,12.8,30.73,-17.93,121.57,16.98
Uber,234,97,4.63,334.0,1213.0,22.0,1235.0,night,1672790400,30.49,21.27,14.4,62.0,4.59
Uber,129,140,9.27,87.0,1403.0,22.0,1425.0,afternoon,1672790400,39.26,23.5,15.76,59.37,2.54
Uber,18,94,1.33,116.0,412.0,25.0,437.0,morning,1672790400,10.13,5.4,4.73,44.49,4.06
Uber,246,145,6.84,156.0,1551.0,121.0,1672.0,evening,1672704000,50.32,28.43,26.79,61.21,4.16
Uber,138,256,7.29,633.0,1033.0,72.0,1105.0,night,1672704000,75.01,40.37,47.42,131.52,5.54
Uber,87,231,2.11,213.0,586.0,101.0,687.0,evening,1672704000,25.53,15.73,9.8,82.43,7.45
Uber,46,265,33.89,512.0,4170.0,6.0,4176.0,afternoon,1672704000,141.98,82.2,59.78,70.86,2.43
Uber,130,130,1.29,380.0,531.0,4.0,535.0,morning,1672790400,10.88,7.69,3.19,51.75,5.96
Uber,236,263,0.85,154.0,608.0,117.0,725.0,afternoon,1672790400,22.65,16.85,8.81,83.67,19.82
Uber,239,141,1.85,319.0,748.0,16.0,764.0,afternoon,1672790400,16.53,8.76,7.77,41.28,4.74
Uber,42,231,9.69,482.0,1842.0,122.0,1964.0,morning,1672790400,34.22,13.81,20.41,25.31,1.43
Uber,134,243,17.02,222.0,1865.0,77.0,1942.0,morning,1672790400,59.36,36.21,23.15,67.12,2.13
Uber,239,263,2.3,-623.0,727.0,49.0,776.0,morning,1672876800,14.33,14.57,-0.24,67.59,6.33
Uber,138,45,11.08,225.0,1762.0,14.0,1776.0,morning,1672876800,46.78,28.42,18.36,57.61,2.56
Uber,171,171,0.74,365.0,150.0,0.0,150.0,night,1672790400,8.18,5.4,2.78,129.6,7.3
Uber,7,223,1.41,206.0,480.0,13.0,493.0,morning,1672876800,9.44,5.88,3.56,42.94,4.17
Uber,247,69,1.12,253.0,403.0,58.0,461.0,morning,1672876800,8.18,5.4,2.78,42.17,4.82
Uber,251,245,3.41,246.0,709.0,14.0,723.0,night,1672790400,19.45,13.49,8.96,67.17,3.96
Uber,231,233,6.34,71.0,882.0,61.0,943.0,night,1672790400,26.3,19.64,6.66,74.98,3.1
Uber,61,225,0.77,284.0,805.0,121.0,926.0,night,1672876800,13.11,8.5,4.61,33.05,11.04
Uber,173,173,1.12,127.0,625.0,101.0,726.0,morning,1672876800,8.61,6.82,1.79,33.82,6.09
Uber,229,113,2.55,383.0,1063.0,4.0,1067.0,evening,1672790400,25.86,17.14,13.11,57.83,6.72
Uber,161,186,1.15,137.0,451.0,38.0,489.0,night,1672790400,14.69,8.82,8.87,64.93,7.67
Uber,61,181,1.89,464.0,545.0,9.0,554.0,morning,1672876800,18.72,9.0,9.72,58.48,4.76
Uber,88,265,5.48,96.0,1398.0,11.0,1409.0,evening,1672790400,48.48,23.09,25.39,59.0,4.21
Uber,3,182,2.21,197.0,817.0,121.0,938.0,morning,1672876800,15.48,9.78,5.7,37.54,4.43
Uber,45,100,4.52,432.0,1164.0,117.0,1281.0,morning,1672876800,32.18,15.52,16.66,43.62,3.43
Uber,249,213,12.97,407.0,1815.0,105.0,1920.0,night,1672876800,50.62,33.46,17.16,62.74,2.58
Uber,55,29,1.09,247.0,389.0,9.0,398.0,morning,1672963200,8.61,5.39,3.22,48.75,4.94
Uber,72,72,1.09,216.0,460.0,47.0,507.0,afternoon,1672963200,7.83,5.75,2.08,40.83,5.28
Uber,91,39,3.08,252.0,765.0,119.0,884.0,morning,1672963200,15.88,14.28,1.6,58.15,4.64
Uber,170,170,0.79,72.0,357.0,43.0,400.0,morning,1672963200,11.73,5.4,6.33,48.6,6.84
Uber,14,228,2.25,168.0,772.0,108.0,880.0,afternoon,1672963200,15.14,10.24,4.9,41.89,4.55
Uber,225,17,2.24,197.0,628.0,120.0,748.0,night,1672963200,13.33,8.15,5.18,39.22,3.64
Uber,216,216,1.12,129.0,338.0,25.0,363.0,night,1672876800,8.61,5.4,3.21,53.55,4.82
Uber,170,161,1.56,148.0,796.0,121.0,917.0,morning,1672963200,21.57,9.84,12.73,38.63,6.31
Uber,197,216,1.74,395.0,470.0,104.0,574.0,morning,1672963200,10.68,6.17,4.51,38.7,3.55
Uber,237,141,0.62,196.0,283.0,119.0,402.0,night,1672876800,6.92,5.4,1.52,48.36,8.71
Uber,213,47,4.3,128.0,867.0,21.0,888.0,afternoon,1672963200,17.47,12.75,4.72,51.69,2.97
Uber,221,22,7.06,228.0,1747.0,42.0,1789.0,morning,1672963200,33.34,23.62,9.72,47.53,3.35
Uber,231,249,1.47,135.0,604.0,11.0,615.0,morning,1672963200,11.65,7.77,3.88,45.48,5.29
Uber,236,141,1.12,278.0,712.0,254.0,966.0,morning,1672963200,32.4,20.52,17.39,76.47,18.32
Uber,112,188,6.24,104.0,1512.0,31.0,1543.0,evening,1672876800,38.59,24.19,17.99,56.44,3.88
Uber,212,167,2.29,166.0,1112.0,120.0,1232.0,night,1672876800,13.48,12.48,1.0,36.47,5.45
Uber,7,179,1.32,315.0,387.0,130.0,517.0,night,1673049600,10.88,6.56,4.32,45.68,4.97
Uber,239,236,3.51,118.0,1441.0,56.0,1497.0,night,1672963200,29.19,18.11,12.08,43.55,5.16
Uber,9,160,6.13,271.0,947.0,120.0,1067.0,evening,1672963200,23.07,15.47,7.6,52.19,2.52
Uber,234,114,1.16,142.0,715.0,121.0,836.0,night,1672963200,13.02,7.67,5.35,33.03,6.61
Uber,144,186,2.2,365.0,639.0,13.0,652.0,night,1672963200,15.54,10.43,5.11,57.59,4.74
Uber,71,155,2.09,151.0,651.0,16.0,667.0,morning,1673049600,12.64,8.17,4.47,44.1,3.91
Uber,83,7,2.16,95.0,918.0,6.0,924.0,afternoon,1673049600,14.39,10.62,3.77,41.38,4.92
Uber,126,78,2.3,336.0,857.0,114.0,971.0,morning,1673049600,13.57,10.53,3.04,39.04,4.58
Uber,97,79,3.91,155.0,867.0,44.0,911.0,night,1673049600,22.36,12.62,9.74,49.87,3.23
Uber,79,234,1.69,117.0,641.0,2.0,643.0,afternoon,1673049600,15.6,7.62,7.98,42.66,4.51
Uber,87,265,7.52,192.0,1459.0,3.0,1462.0,night,1673049600,49.44,23.49,25.95,57.84,3.12
Uber,263,141,1.24,414.0,396.0,29.0,425.0,evening,1672963200,10.78,9.23,1.55,78.18,7.44
Uber,107,42,7.93,145.0,1224.0,28.0,1252.0,night,1672963200,32.18,20.52,11.66,59.0,2.59
Uber,119,78,2.24,149.0,759.0,120.0,879.0,night,1672963200,13.67,9.72,3.95,39.81,4.34
Uber,221,221,0.54,296.0,154.0,116.0,270.0,night,1672963200,8.61,5.4,3.21,72.0,10.0
Uber,91,71,2.17,146.0,867.0,2.0,869.0,morning,1673049600,13.04,10.69,2.35,44.29,4.93
Uber,112,255,2.24,134.0,953.0,120.0,1073.0,morning,1673049600,18.47,11.02,7.45,36.97,4.92
Uber,85,71,1.08,268.0,364.0,113.0,477.0,evening,1673049600,8.61,5.4,3.21,40.75,5.0
Uber,36,37,0.9,251.0,415.0,38.0,453.0,evening,1673049600,9.61,6.4,4.21,50.86,7.11
Uber,145,112,1.66,184.0,353.0,25.0,378.0,morning,1673136000,10.65,6.4,5.25,60.95,3.86
Uber,215,131,1.7,203.0,453.0,18.0,471.0,night,1673136000,8.66,5.97,2.69,45.63,3.51
Uber,163,236,2.12,285.0,609.0,121.0,730.0,evening,1673049600,18.04,8.19,9.85,40.39,3.86
Uber,164,61,9.48,226.0,1496.0,38.0,1534.0,morning,1673136000,50.63,24.78,25.85,58.15,2.61
Uber,225,17,1.53,313.0,599.0,120.0,719.0,afternoon,1673049600,14.24,10.53,6.71,52.72,6.88
Uber,138,246,10.24,214.0,1799.0,205.0,2004.0,afternoon,1673049600,53.53,27.77,25.76,49.89,2.71
Uber,157,157,0.58,244.0,242.0,50.0,292.0,evening,1673049600,8.61,5.39,3.22,66.45,9.29
Uber,256,80,0.26,272.0,238.0,120.0,358.0,afternoon,1673049600,15.4,11.88,8.52,119.46,45.69
Uber,130,72,11.19,282.0,1275.0,18.0,1293.0,night,1673136000,31.7,24.24,7.46,67.49,2.17
Uber,148,79,0.45,176.0,177.0,102.0,279.0,morning,1673136000,11.36,8.09,3.27,104.39,17.98
Uber,230,1,16.6,196.0,1769.0,34.0,1803.0,morning,1673136000,74.65,38.63,36.02,77.13,2.33
Uber,138,265,15.52,134.0,2788.0,45.0,2833.0,evening,1673049600,88.26,44.51,43.75,56.56,2.87
Uber,161,148,3.67,132.0,1571.0,121.0,1692.0,afternoon,1673049600,29.08,18.54,10.54,39.45,5.05
Uber,33,236,8.65,286.0,1497.0,29.0,1526.0,night,1673049600,38.96,23.62,15.34,55.72,2.73
Uber,95,135,3.05,253.0,568.0,15.0,583.0,morning,1673136000,14.59,8.56,6.03,52.86,2.81
Uber,138,169,10.29,298.0,1800.0,110.0,1910.0,morning,1673222400,50.76,28.41,22.35,53.55,2.76
Uber,64,132,12.77,-655.0,3260.0,29.0,3289.0,morning,1673222400,46.6,51.54,3.0,56.41,4.04
Uber,53,208,7.16,211.0,1224.0,32.0,1256.0,afternoon,1673136000,35.96,19.12,16.84,54.8,2.67
Uber,249,237,3.56,96.0,1343.0,36.0,1379.0,afternoon,1673136000,42.5,26.65,15.85,69.57,7.49
Uber,179,64,14.72,199.0,1472.0,120.0,1592.0,night,1673136000,43.65,30.5,13.15,68.97,2.07
Uber,87,140,6.28,267.0,941.0,121.0,1062.0,evening,1673136000,26.41,18.07,8.34,61.25,2.88
Uber,186,114,1.73,89.0,735.0,18.0,753.0,afternoon,1673136000,26.46,16.5,9.96,78.88,9.54
Uber,61,132,10.11,244.0,1913.0,35.0,1948.0,evening,1673136000,50.41,33.78,21.32,62.43,3.34
Uber,210,22,2.99,201.0,310.0,121.0,431.0,night,1673222400,12.62,6.21,6.41,51.87,2.08
Uber,216,197,1.57,352.0,490.0,9.0,499.0,night,1673136000,9.41,6.15,3.26,44.37,3.92
Uber,188,143,10.2,271.0,3246.0,80.0,3326.0,afternoon,1673136000,53.79,46.02,12.77,49.81,4.51
Uber,51,254,2.95,128.0,931.0,11.0,942.0,morning,1673136000,16.46,11.65,4.81,44.52,3.95
Uber,142,249,3.2,371.0,1062.0,50.0,1112.0,afternoon,1673136000,22.98,13.61,9.37,44.06,4.25
Uber,169,94,1.46,140.0,500.0,15.0,515.0,afternoon,1673136000,10.62,6.1,4.52,42.64,4.18
Uber,20,153,2.2,670.0,832.0,121.0,953.0,morning,1673222400,19.77,14.9,9.87,56.29,6.77
Uber,237,138,9.39,258.0,1063.0,121.0,1184.0,morning,1673136000,47.45,23.66,23.79,71.94,2.52
Uber,18,235,1.63,162.0,770.0,73.0,843.0,afternoon,1673222400,12.54,8.69,3.85,37.11,5.33
Uber,55,14,7.59,-634.0,1130.0,72.0,1202.0,morning,1673308800,28.33,18.78,9.55,56.25,2.47
Uber,130,205,2.26,197.0,664.0,7.0,671.0,afternoon,1673308800,13.53,8.49,5.04,45.55,3.76
Uber,167,247,1.85,270.0,882.0,120.0,1002.0,morning,1673222400,13.41,10.44,2.97,37.51,5.64
Uber,113,114,0.52,235.0,166.0,77.0,243.0,afternoon,1673222400,11.73,6.4,5.33,94.81,12.31
Uber,100,234,1.18,204.0,628.0,121.0,749.0,evening,1673222400,14.71,9.92,7.79,47.68,8.41
Uber,246,246,1.19,322.0,364.0,28.0,392.0,morning,1673308800,12.66,6.05,6.61,55.56,5.08
Uber,161,148,4.66,188.0,1141.0,129.0,1270.0,night,1673222400,41.86,26.8,15.06,75.97,5.75
Uber,198,179,6.82,259.0,1683.0,105.0,1788.0,morning,1673308800,32.58,22.78,9.8,45.87,3.34
Uber,227,26,1.36,157.0,576.0,121.0,697.0,morning,1673308800,11.65,6.67,4.98,34.45,4.9
Uber,254,254,1.42,237.0,377.0,20.0,397.0,evening,1673222400,8.71,5.4,3.31,48.97,3.8
Uber,76,22,12.23,559.0,1552.0,120.0,1672.0,morning,1673308800,38.27,27.9,10.37,60.07,2.28
Uber,60,243,3.7,258.0,678.0,122.0,800.0,evening,1673222400,15.05,10.99,4.06,49.46,2.97
Uber,140,22,18.33,127.0,2794.0,121.0,2915.0,evening,1673222400,67.04,46.16,20.88,57.01,2.52
Uber,215,265,19.21,229.0,2208.0,43.0,2251.0,morning,1673308800,70.03,43.66,26.37,69.82,2.27
Uber,7,50,5.68,72.0,1548.0,24.0,1572.0,night,1673222400,27.94,20.4,7.54,46.72,3.59
Uber,221,206,2.78,397.0,804.0,121.0,925.0,morning,1673395200,16.08,10.37,5.71,40.36,3.73
Uber,244,47,3.95,208.0,1527.0,121.0,1648.0,afternoon,1673308800,22.18,18.07,4.11,39.47,4.57
Uber,161,143,1.7,165.0,776.0,121.0,897.0,afternoon,1673308800,19.05,8.82,10.23,35.4,5.19
Uber,143,225,9.91,180.0,2317.0,114.0,2431.0,night,1673308800,49.58,37.05,17.14,54.87,3.74
Uber,142,7,4.42,173.0,1199.0,104.0,1303.0,night,1673308800,25.6,16.21,9.39,44.79,3.67
Uber,142,50,1.41,182.0,542.0,29.0,571.0,morning,1673395200,12.62,6.43,6.19,40.54,4.56
Uber,263,162,1.53,125.0,346.0,6.0,352.0,morning,1673395200,11.67,5.39,6.28,55.12,3.52
Uber,170,163,1.7,219.0,1435.0,18.0,1453.0,afternoon,1673308800,52.12,35.06,17.06,86.87,20.62
Uber,162,48,1.85,423.0,791.0,4.0,795.0,evening,1673308800,17.24,10.96,6.28,49.63,5.92
Uber,233,137,0.38,163.0,223.0,68.0,291.0,night,1673308800,10.58,5.4,5.18,66.8,14.21
Uber,92,171,1.41,312.0,642.0,121.0,763.0,afternoon,1673395200,11.87,7.31,4.56,34.49,5.18
Uber,18,127,2.54,423.0,885.0,81.0,966.0,morning,1673395200,18.4,12.11,6.29,45.13,4.77
Uber,13,68,2.74,401.0,725.0,85.0,810.0,night,1673308800,18.49,10.06,8.43,44.71,3.67
Uber,138,230,9.14,156.0,2092.0,51.0,2143.0,afternoon,1673308800,79.68,46.02,33.66,77.31,5.04
Uber,17,80,3.3,94.0,1076.0,12.0,1088.0,evening,1673308800,15.35,13.82,1.53,45.73,4.19
Uber,170,1,14.8,154.0,1597.0,106.0,1703.0,morning,1673395200,73.77,35.03,38.74,74.05,2.37
Uber,161,261,6.68,162.0,1710.0,38.0,1748.0,afternoon,1673395200,44.56,30.44,21.7,62.69,4.56
Uber,84,84,3.06,203.0,701.0,23.0,724.0,evening,1673395200,14.6,11.74,4.86,58.38,3.84
Uber,233,132,16.87,164.0,3042.0,103.0,3145.0,afternoon,1673395200,93.37,57.0,45.06,65.25,3.38
Uber,121,223,7.95,498.0,1665.0,93.0,1758.0,morning,1673481600,35.94,23.93,12.01,49.0,3.01
Uber,113,186,1.65,150.0,953.0,33.0,986.0,afternoon,1673395200,19.51,11.19,8.32,40.86,6.78
Uber,247,119,0.82,172.0,360.0,38.0,398.0,afternoon,1673395200,7.83,5.47,2.36,49.48,6.67
Uber,256,13,4.61,353.0,1461.0,118.0,1579.0,morning,1673481600,28.69,18.26,10.43,41.63,3.96
Uber,263,137,3.44,303.0,616.0,32.0,648.0,morning,1673481600,19.46,10.68,8.78,59.33,3.1
Uber,194,231,13.51,503.0,1698.0,1.0,1699.0,evening,1673395200,59.38,30.67,28.71,64.99,2.27
Uber,50,24,3.9,166.0,745.0,34.0,779.0,evening,1673395200,24.41,14.65,12.76,67.7,3.76
Uber,175,171,4.5,113.0,927.0,13.0,940.0,evening,1673395200,17.53,13.41,4.12,51.36,2.98
Uber,91,91,0.69,265.0,168.0,26.0,194.0,afternoon,1673395200,8.61,7.28,1.33,135.09,10.55
Uber,234,263,3.38,-1269.0,2034.0,102.0,2136.0,evening,1673395200,91.24,64.31,42.47,108.39,19.03
Uber,210,29,1.62,248.0,516.0,99.0,615.0,afternoon,1673395200,10.66,6.99,3.67,40.92,4.31
Uber,242,87,15.76,193.0,2457.0,20.0,2477.0,afternoon,1673395200,56.41,39.98,16.43,58.11,2.54
Uber,33,138,10.84,-668.0,1531.0,107.0,1638.0,morning,1673481600,43.6,31.7,16.9,69.67,2.92
Uber,14,231,8.95,243.0,2938.0,121.0,3059.0,evening,1673481600,46.77,46.08,9.73,54.23,5.15
Uber,68,229,2.86,87.0,710.0,28.0,738.0,night,1673568000,20.57,13.28,10.29,64.78,4.64
Uber,82,260,1.89,218.0,766.0,68.0,834.0,afternoon,1673481600,15.19,8.96,6.23,38.68,4.74
Uber,239,142,0.71,207.0,369.0,119.0,488.0,evening,1673481600,14.29,6.47,7.82,47.73,9.11
Uber,180,258,1.4,196.0,508.0,36.0,544.0,evening,1673481600,9.37,7.31,2.06,48.38,5.22
Uber,140,129,5.67,119.0,2749.0,101.0,2850.0,evening,1673481600,49.68,30.86,18.82,38.98,5.44
Uber,162,51,13.37,264.0,1431.0,72.0,1503.0,night,1673568000,43.85,28.15,15.7,67.43,2.11
Uber,97,97,1.27,183.0,399.0,99.0,498.0,night,1673481600,8.61,6.0,2.61,43.37,4.72
Uber,138,114,10.84,223.0,1520.0,39.0,1559.0,night,1673481600,46.74,25.99,20.75,60.02,2.4
Uber,213,126,1.63,246.0,303.0,3.0,306.0,night,1673568000,10.68,5.4,5.28,63.53,3.31
Uber,262,170,3.62,313.0,1074.0,120.0,1194.0,evening,1673481600,32.04,19.78,17.05,59.64,5.46
Uber,74,48,4.58,378.0,1037.0,16.0,1053.0,night,1673568000,27.3,14.47,12.83,49.47,3.16
Uber,25,228,1.88,38.0,675.0,32.0,707.0,afternoon,1673481600,16.53,8.72,7.81,44.4,4.64
Uber,161,144,3.08,193.0,1130.0,23.0,1153.0,night,1673481600,28.98,15.65,13.33,48.86,5.08
Uber,48,97,5.76,85.0,1202.0,75.0,1277.0,night,1673568000,30.22,17.86,12.36,50.35,3.1
Uber,82,56,0.8,133.0,493.0,119.0,612.0,evening,1673481600,10.5,9.09,3.41,53.47,11.36
Uber,222,76,2.85,192.0,734.0,30.0,764.0,afternoon,1673568000,18.41,14.1,4.31,66.44,4.95
Uber,249,234,1.38,257.0,879.0,120.0,999.0,afternoon,1673568000,12.29,9.36,2.93,33.73,6.78
Uber,145,216,12.71,317.0,1709.0,52.0,1761.0,night,1673568000,66.11,49.85,16.26,101.91,3.92
Uber,7,226,1.38,118.0,612.0,67.0,679.0,afternoon,1673568000,13.61,12.01,6.6,63.68,8.7
Uber,213,212,1.37,173.0,452.0,49.0,501.0,morning,1673568000,14.33,7.08,7.25,50.87,5.17
Uber,48,48,0.69,199.0,268.0,121.0,389.0,evening,1673568000,15.1,9.23,8.87,85.42,13.38
Uber,164,144,2.38,106.0,965.0,0.0,965.0,night,1673568000,35.27,23.0,12.27,85.8,9.66
Uber,256,80,0.91,67.0,664.0,19.0,683.0,afternoon,1673568000,8.61,7.5,1.11,39.53,8.24
Uber,138,161,7.17,210.0,2682.0,33.0,2715.0,afternoon,1673568000,50.6,32.01,18.59,42.44,4.46
Uber,189,1,17.79,245.0,4325.0,77.0,4402.0,evening,1673568000,95.1,62.59,32.51,51.19,3.52
Uber,39,39,0.76,195.0,373.0,74.0,447.0,afternoon,1673568000,13.61,11.08,7.53,89.23,14.58
Uber,35,76,1.9,135.0,775.0,16.0,791.0,evening,1673568000,13.57,9.63,3.94,43.83,5.07
Uber,125,164,2.46,323.0,983.0,300.0,1283.0,evening,1673568000,33.75,20.61,13.14,57.83,8.38
Uber,239,161,2.67,177.0,1499.0,12.0,1511.0,afternoon,1673568000,23.34,16.54,6.8,39.41,6.19
Uber,48,75,3.76,109.0,1031.0,45.0,1076.0,night,1673568000,23.41,14.07,9.34,47.07,3.74
Uber,142,127,7.72,271.0,2267.0,6.0,2273.0,afternoon,1673568000,44.99,37.28,15.36,59.04,4.83
Uber,239,238,1.19,137.0,475.0,101.0,576.0,evening,1673654400,11.69,5.58,6.11,34.88,4.69
Uber,220,220,1.31,78.0,389.0,0.0,389.0,night,1673654400,8.61,6.05,2.56,55.99,4.62
Uber,177,225,1.34,294.0,479.0,11.0,490.0,morning,1673654400,8.72,5.78,2.94,42.47,4.31
Uber,145,226,0.78,289.0,235.0,24.0,259.0,morning,1673654400,8.06,5.94,2.12,82.56,7.62
Uber,164,132,17.46,86.0,2584.0,53.0,2637.0,morning,1673654400,64.21,43.08,21.13,58.81,2.47
Uber,48,132,27.11,223.0,3033.0,30.0,3063.0,evening,1673654400,80.99,60.18,20.81,70.73,2.22
Uber,89,210,3.22,213.0,813.0,96.0,909.0,morning,1673654400,19.44,13.92,8.52,55.13,4.32
Uber,163,1,16.52,275.0,1918.0,41.0,1959.0,night,1673654400,91.97,48.43,52.12,89.0,2.93
Uber,246,144,3.5,219.0,1417.0,120.0,1537.0,morning,1673654400,28.92,20.16,12.34,47.22,5.76
Uber,142,145,3.27,102.0,995.0,79.0,1074.0,afternoon,1673654400,29.27,15.86,16.13,53.16,4.85
Uber,145,145,1.26,353.0,559.0,120.0,679.0,afternoon,1673654400,9.03,7.0,2.03,37.11,5.56
Uber,79,90,2.01,372.0,679.0,121.0,800.0,night,1673654400,44.27,19.27,25.0,86.72,9.59
Uber,246,230,1.16,240.0,1128.0,52.0,1180.0,evening,1673654400,20.57,15.03,8.54,45.85,12.96
Uber,170,138,9.44,548.0,997.0,35.0,1032.0,night,1673654400,48.72,22.15,26.57,77.27,2.35
Uber,181,181,2.43,63.0,896.0,0.0,896.0,afternoon,1673654400,18.47,15.97,5.5,64.17,6.57
Uber,157,198,1.35,216.0,520.0,19.0,539.0,evening,1673654400,11.32,6.17,5.15,41.21,4.57
Uber,209,142,9.05,122.0,1800.0,33.0,1833.0,night,1673654400,65.78,42.87,22.91,84.2,4.74
Uber,100,7,5.6,266.0,1600.0,5.0,1605.0,night,1673740800,38.61,25.2,17.0,56.52,4.5
Uber,63,258,1.85,323.0,640.0,83.0,723.0,night,1673654400,10.69,8.45,2.24,42.07,4.57
Uber,239,1,18.32,167.0,1961.0,44.0,2005.0,morning,1673740800,77.61,42.91,34.7,77.05,2.34
Uber,250,213,1.25,559.0,281.0,114.0,395.0,night,1673740800,8.61,5.39,3.22,49.12,4.31
Uber,155,181,6.45,145.0,1601.0,59.0,1660.0,night,1673654400,37.94,29.62,8.32,64.24,4.59
Uber,7,112,3.65,241.0,959.0,121.0,1080.0,morning,1673740800,22.18,14.02,8.16,46.73,3.84
Uber,231,157,9.39,205.0,1321.0,127.0,1448.0,morning,1673740800,36.17,22.56,13.61,56.09,2.4
Uber,79,236,5.67,94.0,977.0,6.0,983.0,morning,1673740800,25.34,18.21,7.13,66.69,3.21
Uber,82,129,0.9,253.0,295.0,0.0,295.0,morning,1673740800,8.61,5.4,3.21,65.9,6.0
Uber,205,215,1.65,205.0,342.0,101.0,443.0,night,1673654400,8.61,5.4,3.21,43.88,3.27
Uber,119,232,10.94,500.0,1222.0,137.0,1359.0,morning,1673740800,29.15,23.53,5.62,62.33,2.15
Uber,69,69,0.74,157.0,389.0,4.0,393.0,night,1673654400,7.83,6.31,1.52,57.8,8.53
Uber,188,232,5.37,230.0,1697.0,120.0,1817.0,evening,1673654400,28.38,21.22,7.16,42.04,3.95
Uber,123,55,3.65,209.0,1044.0,33.0,1077.0,evening,1673654400,19.42,14.07,5.35,47.03,3.85
Uber,231,144,0.74,78.0,408.0,63.0,471.0,evening,1673654400,11.68,5.98,5.7,45.71,8.08
Uber,100,144,3.22,424.0,796.0,66.0,862.0,night,1673740800,19.57,11.87,7.7,49.57,3.69
Uber,72,39,2.83,155.0,688.0,41.0,729.0,morning,1673827200,10.5,9.36,1.14,46.22,3.31
Uber,168,213,5.52,314.0,1028.0,109.0,1137.0,evening,1673740800,20.42,16.69,3.73,52.84,3.02
Uber,198,37,2.01,313.0,721.0,90.0,811.0,morning,1673827200,12.54,8.7,3.84,38.62,4.33
Uber,233,234,1.81,179.0,696.0,90.0,786.0,afternoon,1673740800,17.67,11.74,5.93,53.77,6.49
Uber,198,148,4.48,300.0,1078.0,38.0,1116.0,night,1673827200,26.44,14.72,11.72,47.48,3.29
Uber,74,140,4.82,198.0,668.0,75.0,743.0,morning,1673827200,24.35,12.49,12.86,60.52,2.59
Uber,61,61,1.95,597.0,600.0,89.0,689.0,evening,1673740800,9.03,4.47,4.56,23.36,2.29
Uber,160,82,2.76,133.0,967.0,4.0,971.0,afternoon,1673740800,13.6,12.78,0.82,47.38,4.63
Uber,197,216,2.19,171.0,600.0,41.0,641.0,night,1673740800,13.52,9.73,3.79,54.65,4.44
Uber,249,234,0.9,500.0,280.0,117.0,397.0,night,1673827200,11.68,6.46,5.22,58.58,7.18
Uber,138,265,13.89,527.0,1322.0,27.0,1349.0,evening,1673740800,70.84,30.27,40.57,80.78,2.18
Uber,7,223,0.91,440.0,482.0,120.0,602.0,night,1673740800,11.23,7.52,3.71,44.97,8.26
Uber,114,158,1.21,211.0,862.0,121.0,983.0,evening,1673740800,16.37,9.63,6.74,35.27,7.96
Uber,235,126,5.79,355.0,1498.0,42.0,1540.0,afternoon,1673740800,27.19,20.72,6.47,48.44,3.58
Uber,138,211,9.98,424.0,1495.0,110.0,1605.0,night,1673740800,47.33,28.38,18.95,63.66,2.84
Uber,182,145,9.88,345.0,1597.0,120.0,1717.0,night,1673740800,37.91,25.57,12.34,53.61,2.59
Uber,262,87,6.84,266.0,926.0,40.0,966.0,morning,1673827200,34.24,16.11,18.13,60.04,2.36
Uber,25,154,18.16,441.0,3494.0,55.0,3549.0,morning,1673913600,116.1,81.96,49.64,83.14,4.51
Uber,227,189,4.36,679.0,1765.0,42.0,1807.0,evening,1673827200,24.01,20.78,3.23,41.4,4.77
Uber,255,132,17.59,537.0,2543.0,102.0,2645.0,morning,1673913600,119.01,87.3,47.6,118.82,4.96
Uber,225,177,1.11,368.0,308.0,120.0,428.0,morning,1673827200,8.76,5.5,3.26,46.26,4.95
Uber,106,62,1.95,391.0,488.0,31.0,519.0,night,1673827200,13.6,8.2,6.4,56.88,4.21
Uber,229,97,8.25,382.0,1359.0,82.0,1441.0,morning,1673913600,37.0,21.76,15.24,54.36,2.64
Uber,13,161,3.94,228.0,1340.0,7.0,1347.0,morning,1673827200,33.28,19.49,16.88,52.09,4.95
Uber,231,87,0.73,121.0,354.0,16.0,370.0,morning,1673827200,9.79,5.86,3.93,57.02,8.03
Uber,246,162,2.27,837.0,949.0,3.0,952.0,afternoon,1673827200,31.46,24.17,11.48,91.4,10.65
Uber,246,40,6.5,212.0,1611.0,13.0,1624.0,evening,1673827200,62.72,35.53,27.19,78.76,5.47
